algorithm,df
p35pf_single,0.000112747
p35pf_single,6.12469e-06
p35pf_single,8.75166e-06
p35pf_single,7.32039e-07
p35pf_single,3.17787e-06
p35pf_single,3.78173e-05
p35pf_single,8.57022e-06
p35pf_single,8.17624e-08
p35pf_single,4.21116e-07
p35pf_single,4.05866e-07
p35pf_single,7.88521e-06
p35pf_single,1.92035e-05
p35pf_single,2.50638e-07
p35pf_single,4.58005e-06
p35pf_single,1.11037e-06
p35pf_single,4.30495e-06
p35pf_single,2.98737e-07
p35pf_single,9.88968e-06
p35pf_single,7.18588e-06
p35pf_single,5.91746e-07
p35pf_single,7.16365e-05
p35pf_single,0.0013753
p35pf_single,8.40596e-06
p35pf_single,1.03663e-05
p35pf_single,9.41473e-06
p35pf_single,1.0623e-06
p35pf_single,1.0569e-06
p35pf_single,7.82366e-05
p35pf_single,1.38934e-06
p35pf_single,0.000788488
p35pf_single,3.11697e-07
p35pf_single,5.08303e-06
p35pf_single,0.000114581
p35pf_single,1.4757e-05
p35pf_single,2.17491e-06
p35pf_single,1.79181e-07
p35pf_single,0.000460433
p35pf_single,3.98539e-05
p35pf_single,3.38625e-06
p35pf_single,1.41117e-06
p35pf_single,5.4994e-06
p35pf_single,0.000254501
p35pf_single,4.13732e-08
p35pf_single,9.22016e-07
p35pf_single,1.20008e-06
p35pf_single,0.00304527
p35pf_single,1.03873e-07
p35pf_single,1.58555e-07
p35pf_single,7.70824e-05
p35pf_single,2.49827e-05
p35pf_single,0.000121191
p35pf_single,0.00213045
p35pf_single,1.06765e-05
p35pf_single,4.75379e-07
p35pf_single,6.28808e-06
p35pf_single,4.35373e-06
p35pf_single,1.1563e-05
p35pf_single,1.18565e-05
p35pf_single,1.44789e-06
p35pf_single,86.0522
p35pf_single,4.02808e-05
p35pf_single,0.000262915
p35pf_single,0.00330833
p35pf_single,2.63572e-05
p35pf_single,7.26432e-06
p35pf_single,1.01508e-05
p35pf_single,8.38443e-06
p35pf_single,1.35572e-05
p35pf_single,1.63194e-06
p35pf_single,9.0731e-06
p35pf_single,0.000105927
p35pf_single,2.33019e-06
p35pf_single,2.32129e-07
p35pf_single,6.62486e-06
p35pf_single,7.30465e-07
p35pf_single,1.08013e-06
p35pf_single,6.74165e-06
p35pf_single,7.63679e-05
p35pf_single,5.10689e-06
p35pf_single,1.4491e-05
p35pf_single,0.00109171
p35pf_single,1.88589e-06
p35pf_single,0.0002232
p35pf_single,4.65692e-07
p35pf_single,4.31599e-05
p35pf_single,0.00328431
p35pf_single,1.1932e-06
p35pf_single,4.61935e-05
p35pf_single,0.000208038
p35pf_single,2.89666e-07
p35pf_single,3.03363e-05
p35pf_single,7.70876e-06
p35pf_single,2.88572e-06
p35pf_single,5.12202e-06
p35pf_single,6.36467e-06
p35pf_single,0.001273
p35pf_single,1.36886e-06
p35pf_single,1.34629e-06
p35pf_single,1.37671e-05
p35pf_single,3.40833e-05
p35pf_single,8.30329e-05
p35pf_single,2.04951e-07
p35pf_single,1.91799e-05
p35pf_single,6.53687e-06
p35pf_single,7.64518e-06
p35pf_single,7.33001e-06
p35pf_single,1.14583e-07
p35pf_single,9.86233e-06
p35pf_single,5.11432e-07
p35pf_single,1.61085e-06
p35pf_single,0.000531401
p35pf_single,4.1252e-06
p35pf_single,0.0102736
p35pf_single,5.97815e-06
p35pf_single,6.4651e-07
p35pf_single,6.3038e-06
p35pf_single,0.000290975
p35pf_single,1.88864e-06
p35pf_single,0.000139332
p35pf_single,3.28318e-06
p35pf_single,9.46015e-05
p35pf_single,4.58153e-05
p35pf_single,7.64703e-06
p35pf_single,5.90123e-06
p35pf_single,5.76832e-06
p35pf_single,3.45407e-06
p35pf_single,2.619e-05
p35pf_single,2.42017e-05
p35pf_single,1.29576e-06
p35pf_single,2.81773e-05
p35pf_single,4.91383e-07
p35pf_single,1.9604e-06
p35pf_single,4.44915e-06
p35pf_single,2.64967e-07
p35pf_single,1.24147e-06
p35pf_single,8.08307e-07
p35pf_single,6.0906e-05
p35pf_single,7.75251e-06
p35pf_single,0.00135073
p35pf_single,2.0127e-05
p35pf_single,1.24865e-06
p35pf_single,5.05056e-07
p35pf_single,3.71871e-07
p35pf_single,1.24735e-06
p35pf_single,7.24457e-09
p35pf_single,1.34357e-07
p35pf_single,6.45869e-08
p35pf_single,0.00155911
p35pf_single,0.000618283
p35pf_single,6.64276e-05
p35pf_single,6.45898e-07
p35pf_single,5.62769e-07
p35pf_single,1.03134e-07
p35pf_single,4.79052e-05
p35pf_single,2.97769e-06
p35pf_single,2.40783e-06
p35pf_single,6.07138e-05
p35pf_single,1.29173e-05
p35pf_single,2.8569e-05
p35pf_single,9.25131e-07
p35pf_single,7.33726e-07
p35pf_single,4.99885e-06
p35pf_single,9.4408e-06
p35pf_single,3.39694e-06
p35pf_single,2.52266e-05
p35pf_single,2.76862e-06
p35pf_single,0.00368374
p35pf_single,3.46398e-06
p35pf_single,1.68093e-08
p35pf_single,9.71743e-06
p35pf_single,0.00130024
p35pf_single,2.01431e-06
p35pf_single,3.3971e-05
p35pf_single,1.42164e-05
p35pf_single,0.0011015
p35pf_single,0.00149787
p35pf_single,5.97425e-07
p35pf_single,7.66656e-06
p35pf_single,1.61271e-06
p35pf_single,4.29425e-06
p35pf_single,3.29224e-05
p35pf_single,0.000158211
p35pf_single,6.56619e-08
p35pf_single,8.06429e-06
p35pf_single,0.000297339
p35pf_single,7.78546e-09
p35pf_single,6.4083e-05
p35pf_single,9.45209e-06
p35pf_single,1.29273e-05
p35pf_single,2.24489e-06
p35pf_single,1.95462e-05
p35pf_single,1.82646e-06
p35pf_single,5.08224e-06
p35pf_single,1.03449e-05
p35pf_single,0.000302096
p35pf_single,5.62314e-06
p35pf_single,1.32403e-05
p35pf_single,0.00417208
p35pf_single,5.22367e-05
p35pf_single,0.000120889
p35pf_single,5.90306e-06
p35pf_single,0.000521287
p35pf_single,0.000135069
p35pf_single,0.000324386
p35pf_single,3.61466e-06
p35pf_single,6.87995e-07
p35pf_single,7.90289e-07
p35pf_single,0.0433333
p35pf_single,5.22524e-06
p35pf_single,6.92621e-06
p35pf_single,0.000379849
p35pf_single,6.00637e-05
p35pf_single,1.49309e-05
p35pf_single,3.84801e-06
p35pf_single,6.1293e-06
p35pf_single,3.47939e-06
p35pf_single,6.9859e-06
p35pf_single,1.98229e-05
p35pf_single,3.18247e-06
p35pf_single,0.000440878
p35pf_single,9.05696e-06
p35pf_single,7.13127e-06
p35pf_single,6.19526e-07
p35pf_single,3.58855e-07
p35pf_single,5.63595e-06
p35pf_single,0.000437881
p35pf_single,2.56896e-05
p35pf_single,7.9802e-06
p35pf_single,1.00945e-05
p35pf_single,1.05687e-06
p35pf_single,2.7726e-07
p35pf_single,5.73134e-05
p35pf_single,8.69217e-06
p35pf_single,1.3985e-06
p35pf_single,0.000116259
p35pf_single,2.92812e-05
p35pf_single,1.16513e-05
p35pf_single,7.28249e-06
p35pf_single,9.4387e-05
p35pf_single,1.99937e-05
p35pf_single,0.000331942
p35pf_single,1.69598e-05
p35pf_single,3.8248e-05
p35pf_single,8.12426e-07
p35pf_single,0.000117704
p35pf_single,5.47852e-06
p35pf_single,1.06069e-05
p35pf_single,2.77097e-05
p35pf_single,1.08555e-05
p35pf_single,0.000181283
p35pf_single,0.000863977
p35pf_single,4.02834e-07
p35pf_single,2.03908e-06
p35pf_single,8.38678e-05
p35pf_single,8.64357e-06
p35pf_single,0.000119244
p35pf_single,8.65268e-06
p35pf_single,0.00323999
p35pf_single,2.55353e-05
p35pf_single,0.000149623
p35pf_single,0.000246109
p35pf_single,2.16262e-05
p35pf_single,2.29988e-06
p35pf_single,1.02323e-05
p35pf_single,0.00012028
p35pf_single,2.41268e-07
p35pf_single,0.00064512
p35pf_single,3.79125e-07
p35pf_single,3.09246e-05
p35pf_single,0.000595954
p35pf_single,1.33486e-06
p35pf_single,2.2105e-06
p35pf_single,3.4595e-05
p35pf_single,7.93889e-05
p35pf_single,1.73394e-06
p35pf_single,0.000373272
p35pf_single,1.01299e-06
p35pf_single,1.53785e-05
p35pf_single,1.10121e-06
p35pf_single,0.000212741
p35pf_single,1.01852e-07
p35pf_single,5.39243e-07
p35pf_single,1.71987e-05
p35pf_single,4.29037e-05
p35pf_single,7.1215e-05
p35pf_single,9.29361e-06
p35pf_single,5.65041e-07
p35pf_single,7.70771e-07
p35pf_single,3.23638e-05
p35pf_single,1.09663e-06
p35pf_single,3.31901e-05
p35pf_single,2.61134e-05
p35pf_single,1.35523e-05
p35pf_single,3.41467e-06
p35pf_single,9.73079e-06
p35pf_single,4.40408e-05
p35pf_single,0.000167943
p35pf_single,1.52417e-05
p35pf_single,4.88638e-06
p35pf_single,1.89581e-05
p35pf_single,1.53513e-06
p35pf_single,9.86978e-06
p35pf_single,2.02095e-05
p35pf_single,3.68781e-06
p35pf_single,6.22958e-06
p35pf_single,9.9771e-07
p35pf_single,9.3695e-07
p35pf_single,4.33361e-05
p35pf_single,4.87492e-08
p35pf_single,3.9541e-07
p35pf_single,0.0017141
p35pf_single,1.07354e-06
p35pf_single,0.00136637
p35pf_single,5.70631e-05
p35pf_single,2.06792e-07
p35pf_single,2.27621e-06
p35pf_single,4.11015e-07
p35pf_single,9.85321e-07
p35pf_single,3.45443e-06
p35pf_single,2.32353e-06
p35pf_single,2.35068e-06
p35pf_single,2.44948e-06
p35pf_single,2.78917e-05
p35pf_single,0.00154904
p35pf_single,5.39852e-07
p35pf_single,7.23902e-06
p35pf_single,9.32411e-07
p35pf_single,2.06566e-06
p35pf_single,6.41217e-06
p35pf_single,0.00168281
p35pf_single,0.0631213
p35pf_single,0.00308032
p35pf_single,3.25894e-06
p35pf_single,1.43734e-06
p35pf_single,0.00112304
p35pf_single,7.19848e-05
p35pf_single,1.41762e-06
p35pf_single,1.09125e-06
p35pf_single,1.69782e-07
p35pf_single,1.04798e-05
p35pf_single,1.42218e-05
p35pf_single,0.000264461
p35pf_single,0.000223466
p35pf_single,1.86583e-06
p35pf_single,0.000109138
p35pf_single,0.000360211
p35pf_single,0.00261244
p35pf_single,2.57381e-06
p35pf_single,1.50716e-05
p35pf_single,3.7731e-06
p35pf_single,8.79501e-05
p35pf_single,6.44127e-06
p35pf_single,1.36622e-07
p35pf_single,1.34167e-05
p35pf_single,1.13834e-06
p35pf_single,0.00015505
p35pf_single,1.19706e-05
p35pf_single,7.57642e-05
p35pf_single,1.49851e-07
p35pf_single,0.000569697
p35pf_single,0.000277848
p35pf_single,8.51115e-06
p35pf_single,2.07837e-06
p35pf_single,0.062129
p35pf_single,0.00311419
p35pf_single,4.18588e-06
p35pf_single,3.0223e-05
p35pf_single,2.28944e-05
p35pf_single,2.89651e-06
p35pf_single,2.1237e-06
p35pf_single,4.49789e-06
p35pf_single,0.000233654
p35pf_single,1.68517e-05
p35pf_single,2.07118e-05
p35pf_single,1.5683e-06
p35pf_single,0.000419854
p35pf_single,1.73062e-05
p35pf_single,4.92429e-05
p35pf_single,7.16116e-05
p35pf_single,8.13065e-05
p35pf_single,9.7224e-06
p35pf_single,2.76171e-06
p35pf_single,3.41428e-07
p35pf_single,5.40801e-05
p35pf_single,0.000770949
p35pf_single,4.08535e-06
p35pf_single,5.16951e-06
p35pf_single,1.82488e-05
p35pf_single,3.32796e-05
p35pf_single,2.29354e-06
p35pf_single,2.5407e-05
p35pf_single,0.00169636
p35pf_single,9.3698e-05
p35pf_single,0.000337242
p35pf_single,1.04234e-05
p35pf_single,2.25853e-05
p35pf_single,1.65293e-05
p35pf_single,6.91319e-05
p35pf_single,1.59526e-06
p35pf_single,2.19697e-05
p35pf_single,0.000176665
p35pf_single,9.86998e-06
p35pf_single,1.35256e-05
p35pf_single,1.74077e-05
p35pf_single,4.27768e-06
p35pf_single,2.90057e-06
p35pf_single,9.5554e-06
p35pf_single,1.62664e-06
p35pf_single,2.21563e-05
p35pf_single,2.73852e-05
p35pf_single,1.86071e-05
p35pf_single,3.43931e-05
p35pf_single,9.7897e-05
p35pf_single,2.11156e-05
p35pf_single,1.11797e-06
p35pf_single,1.34878e-06
p35pf_single,2.76347e-06
p35pf_single,1.28227e-07
p35pf_single,3.82233e-06
p35pf_single,2.19118e-05
p35pf_single,0.00068584
p35pf_single,6.74392e-06
p35pf_single,3.11954e-05
p35pf_single,1.20735e-05
p35pf_single,3.72425e-06
p35pf_single,1.19023e-05
p35pf_single,1.62942e-07
p35pf_single,1.82831e-06
p35pf_single,2.89696e-08
p35pf_single,9.27831e-08
p35pf_single,5.63048e-05
p35pf_single,2.56477e-05
p35pf_single,1.31026e-06
p35pf_single,2.02372e-06
p35pf_single,5.84983e-07
p35pf_single,3.19607e-05
p35pf_single,1.38437e-06
p35pf_single,0.000616245
p35pf_single,3.49708e-06
p35pf_single,7.82906e-06
p35pf_single,3.28174e-07
p35pf_single,7.05024e-05
p35pf_single,0.00140331
p35pf_single,4.32799e-05
p35pf_single,7.00733e-06
p35pf_single,2.87659e-05
p35pf_single,5.67648e-06
p35pf_single,1.5113e-06
p35pf_single,6.34304e-05
p35pf_single,5.93805e-07
p35pf_single,6.38196e-05
p35pf_single,3.98564e-06
p35pf_single,5.64711e-06
p35pf_single,8.44952e-07
p35pf_single,6.85374e-07
p35pf_single,2.06073e-06
p35pf_single,3.05904e-06
p35pf_single,9.67806e-07
p35pf_single,0.00015063
p35pf_single,2.02832e-05
p35pf_single,0.00017142
p35pf_single,5.36156e-06
p35pf_single,0.000520691
p35pf_single,5.50108e-07
p35pf_single,3.94563e-06
p35pf_single,1.6639e-06
p35pf_single,1.85806e-05
p35pf_single,5.35119e-06
p35pf_single,2.8428e-06
p35pf_single,8.84213e-05
p35pf_single,1.62717e-06
p35pf_single,1.91489e-05
p35pf_single,1.21805e-05
p35pf_single,4.78096e-07
p35pf_single,5.78269e-05
p35pf_single,9.29827e-05
p35pf_single,3.51697e-05
p35pf_single,2.32649e-05
p35pf_single,9.41635e-06
p35pf_single,0.0119194
p35pf_single,5.19978e-07
p35pf_single,3.31911e-08
p35pf_single,0.000108842
p35pf_single,2.29214e-06
p35pf_single,1.30462e-05
p35pf_single,5.7654e-05
p35pf_single,1.01078e-05
p35pf_single,2.67076e-08
p35pf_single,2.0858e-05
p35pf_single,9.26778e-06
p35pf_single,0.000648896
p35pf_single,4.17037e-06
p35pf_single,6.41679e-07
p35pf_single,0.000196327
p35pf_single,1.58375e-05
p35pf_single,2.35204e-06
p35pf_single,7.46607e-06
p35pf_single,0.000267567
p35pf_single,1.7549e-05
p35pf_single,1.59917e-06
p35pf_single,0.000299885
p35pf_single,7.82668e-05
p35pf_single,2.93856e-06
p35pf_single,5.00317e-06
p35pf_single,2.34992e-05
p35pf_single,8.1567e-08
p35pf_single,1.40874e-05
p35pf_single,7.62948e-07
p35pf_single,0.000334438
p35pf_single,2.58346e-05
p35pf_single,0.000124962
p35pf_single,8.7472e-05
p35pf_single,1.7466e-06
p35pf_single,3.56729e-07
p35pf_single,0.00017554
p35pf_single,6.40707e-07
p35pf_single,3.19378e-06
p35pf_single,2.14374e-07
p35pf_single,4.01583e-08
p35pf_single,1.06309e-05
p35pf_single,5.51015e-06
p35pf_single,9.92985e-05
p35pf_single,8.93845e-06
p35pf_single,0.00134746
p35pf_single,0.000114882
p35pf_single,2.02321e-05
p35pf_single,7.4796e-07
p35pf_single,3.30368e-05
p35pf_single,1.52503e-06
p35pf_single,3.47948e-06
p35pf_single,1.09e-06
p35pf_single,1.05586e-06
p35pf_single,5.25586e-07
p35pf_single,5.62844e-06
p35pf_single,4.37494e-05
p35pf_single,1.01757e-06
p35pf_single,1.90201e-06
p35pf_single,1.01412e-05
p35pf_single,1.11289e-05
p35pf_single,1.11344e-06
p35pf_single,4.87291e-05
p35pf_single,0.000172864
p35pf_single,9.74499e-06
p35pf_single,6.07922e-06
p35pf_single,8.45425e-06
p35pf_single,3.86921e-06
p35pf_single,1.62765e-06
p35pf_single,1.80257e-06
p35pf_single,0.000105461
p35pf_single,1.62651e-07
p35pf_single,2.86296e-07
p35pf_single,9.74296e-05
p35pf_single,1.46656e-05
p35pf_single,3.29864e-05
p35pf_single,5.75563e-06
p35pf_single,4.68324e-07
p35pf_single,5.59396e-05
p35pf_single,7.72645e-07
p35pf_single,2.68471e-07
p35pf_single,7.83886
p35pf_single,0.000261501
p35pf_single,0.00021882
p35pf_single,0.00145349
p35pf_single,1.59669e-05
p35pf_single,0.00182201
p35pf_single,1.54427e-05
p35pf_single,3.32819e-06
p35pf_single,1.54773e-05
p35pf_single,5.36763e-05
p35pf_single,0.000105216
p35pf_single,2.02815e-06
p35pf_single,4.16606e-05
p35pf_single,0.000621236
p35pf_single,7.44767e-06
p35pf_single,6.90719e-06
p35pf_single,0.000614776
p35pf_single,8.0987e-05
p35pf_single,8.59819e-07
p35pf_single,8.64214e-08
p35pf_single,0.00118195
p35pf_single,0.000267422
p35pf_single,4.57404e-06
p35pf_single,5.3276e-06
p35pf_single,7.09316e-06
p35pf_single,3.63088e-06
p35pf_single,0.000423706
p35pf_single,1.63751e-05
p35pf_single,9.50751e-07
p35pf_single,4.29423e-06
p35pf_single,4.90777e-07
p35pf_single,1.75074e-05
p35pf_single,0.000204898
p35pf_single,3.32176e-06
p35pf_single,4.10849e-07
p35pf_single,4.40536e-05
p35pf_single,0.000178159
p35pf_single,3.52757e-08
p35pf_single,0.00338861
p35pf_single,1.47244e-06
p35pf_single,2.63811e-06
p35pf_single,1.61957e-06
p35pf_single,4.24718e-05
p35pf_single,1.93505e-05
p35pf_single,3.78943e-07
p35pf_single,0.000469179
p35pf_single,2.14493e-06
p35pf_single,0.00142289
p35pf_single,3.71275e-07
p35pf_single,2.09632e-06
p35pf_single,3.88967e-09
p35pf_single,3.61424e-06
p35pf_single,0.00100964
p35pf_single,1.47541e-06
p35pf_single,1.23912e-05
p35pf_single,2.20888e-05
p35pf_single,0.000497395
p35pf_single,4.21487e-06
p35pf_single,3.83539e-06
p35pf_single,4.62082e-07
p35pf_single,2.29868e-06
p35pf_single,3.18494e-05
p35pf_single,1.33707e-05
p35pf_single,5.60394e-07
p35pf_single,4.97921e-06
p35pf_single,0.000318626
p35pf_single,5.67833e-05
p35pf_single,6.97986e-05
p35pf_single,4.85055e-05
p35pf_single,7.70098e-06
p35pf_single,0.000105162
p35pf_single,1.49142e-05
p35pf_single,2.2723e-06
p35pf_single,7.23137e-08
p35pf_single,3.63767e-06
p35pf_single,1.77712e-05
p35pf_single,1.79688e-07
p35pf_single,1.27902e-05
p35pf_single,2.15955e-05
p35pf_single,6.86493e-07
p35pf_single,7.14887e-07
p35pf_single,0.00132872
p35pf_single,3.68756e-06
p35pf_single,4.34059e-06
p35pf_single,3.56776e-05
p35pf_single,3.43044e-06
p35pf_single,6.75392e-06
p35pf_single,4.77667e-06
p35pf_single,0.000152713
p35pf_single,1.04066e-06
p35pf_single,3.0029e-06
p35pf_single,0.000524589
p35pf_single,3.77944e-06
p35pf_single,1.48893e-05
p35pf_single,5.54147e-06
p35pf_single,8.47545e-06
p35pf_single,5.4432e-05
p35pf_single,1.28477e-05
p35pf_single,0.000110655
p35pf_single,6.43887e-06
p35pf_single,5.36391e-07
p35pf_single,5.24857e-06
p35pf_single,4.34094e-06
p35pf_single,1.96197e-05
p35pf_single,1.84159e-06
p35pf_single,1.32955e-05
p35pf_single,4.78889e-06
p35pf_single,6.42972e-05
p35pf_single,1.16663e-05
p35pf_single,7.45055e-05
p35pf_single,2.44675e-05
p35pf_single,9.40184e-07
p35pf_single,3.22968e-06
p35pf_single,1.20286e-06
p35pf_single,2.71794e-05
p35pf_single,1.22942e-06
p35pf_single,7.89323e-08
p35pf_single,0.00596645
p35pf_single,9.54804e-06
p35pf_single,1.09011e-07
p35pf_single,1.09827e-05
p35pf_single,7.31851e-06
p35pf_single,8.98775e-06
p35pf_single,1.38451e-05
p35pf_single,1.1828e-06
p35pf_single,5.58326e-06
p35pf_single,0.000977272
p35pf_single,2.60114e-06
p35pf_single,6.11418e-05
p35pf_single,1.22815e-06
p35pf_single,3.64375e-06
p35pf_single,2.33883e-07
p35pf_single,0.000158294
p35pf_single,3.82588e-06
p35pf_single,2.17172e-06
p35pf_single,2.6782e-07
p35pf_single,4.06713e-06
p35pf_single,1.75854e-05
p35pf_single,7.34582e-07
p35pf_single,0.000345392
p35pf_single,1.54064e-06
p35pf_single,0.000516656
p35pf_single,0.000234455
p35pf_single,1.62741e-06
p35pf_single,2.28919e-06
p35pf_single,2.77023e-05
p35pf_single,1.52231e-06
p35pf_single,4.5681e-06
p35pf_single,5.81781e-07
p35pf_single,0.000225405
p35pf_single,3.54122e-06
p35pf_single,4.67067e-05
p35pf_single,6.37018e-06
p35pf_single,8.92945e-05
p35pf_single,6.89593e-06
p35pf_single,3.50395e-06
p35pf_single,7.06524e-06
p35pf_single,3.4976e-06
p35pf_single,0.000108392
p35pf_single,0.000490463
p35pf_single,0.000171125
p35pf_single,0.000386031
p35pf_single,3.73865e-07
p35pf_single,6.7819e-05
p35pf_single,0.0001137
p35pf_single,5.49513e-05
p35pf_single,0.0151623
p35pf_single,6.32799e-07
p35pf_single,2.3812e-05
p35pf_single,1.74898e-06
p35pf_single,1.12757e-06
p35pf_single,5.18534e-06
p35pf_single,0.00010302
p35pf_single,0.000246841
p35pf_single,1.97376e-06
p35pf_single,0.000308527
p35pf_single,0.000528283
p35pf_single,0.00012593
p35pf_single,2.01062e-06
p35pf_single,0.000127867
p35pf_single,2.99301e-05
p35pf_single,9.67337e-06
p35pf_single,1.07748e-07
p35pf_single,1.13125e-05
p35pf_single,1.3576e-06
p35pf_single,0.000123784
p35pf_single,5.53893e-05
p35pf_single,5.13606e-05
p35pf_single,8.09964e-08
p35pf_single,8.45535e-06
p35pf_single,2.07125e-05
p35pf_single,1.26119e-07
p35pf_single,3.57614e-07
p35pf_single,4.76823e-05
p35pf_single,6.09109e-06
p35pf_single,8.3871e-05
p35pf_single,2.15564e-07
p35pf_single,2.69431e-06
p35pf_single,5.91651e-07
p35pf_single,2.43679e-05
p35pf_single,4.16482e-06
p35pf_single,1.08314e-05
p35pf_single,2.23629e-05
p35pf_single,31.9368
p35pf_single,3.51395e-05
p35pf_single,1.29018e-06
p35pf_single,9.08459e-07
p35pf_single,1.79677e-06
p35pf_single,2.95802e-06
p35pf_single,1.05231e-05
p35pf_single,3.13974e-07
p35pf_single,7.46394e-06
p35pf_single,3.6841e-07
p35pf_single,1.63108e-05
p35pf_single,8.86194e-05
p35pf_single,1.45841e-05
p35pf_single,5.78577e-06
p35pf_single,0.00263602
p35pf_single,3.48867e-06
p35pf_single,5.68572e-07
p35pf_single,0.00104814
p35pf_single,1.61315e-05
p35pf_single,9.98799e-07
p35pf_single,0.00158249
p35pf_single,0.000126165
p35pf_single,1.95312e-06
p35pf_single,1.36877e-05
p35pf_single,1.41376e-07
p35pf_single,0.000826448
p35pf_single,0.000125881
p35pf_single,1.33872e-05
p35pf_single,1.25446e-05
p35pf_single,0.000815686
p35pf_single,0.00031996
p35pf_single,0.000456171
p35pf_single,1.19274e-05
p35pf_single,0.000185435
p35pf_single,1.23037e-05
p35pf_single,1.33315e-06
p35pf_single,1.05083e-05
p35pf_single,7.00234e-07
p35pf_single,3.12989e-07
p35pf_single,6.31592e-05
p35pf_single,0.000382092
p35pf_single,7.40281e-06
p35pf_single,0.000122423
p35pf_single,6.59277e-06
p35pf_single,0.000516424
p35pf_single,1.74958e-07
p35pf_single,6.06409e-07
p35pf_single,6.05468e-05
p35pf_single,3.38191e-06
p35pf_single,1.02167e-06
p35pf_single,5.25624e-06
p35pf_single,NaN
p35pf_single,0.0250391
p35pf_single,2.03366e-06
p35pf_single,0.000480023
p35pf_single,1.93292e-06
p35pf_single,0.000666713
p35pf_single,0.000759141
p35pf_single,2.97923e-06
p35pf_single,0.000479729
p35pf_single,0.000157426
p35pf_single,5.40497e-06
p35pf_single,4.1121e-05
p35pf_single,1.10938e-06
p35pf_single,1.85882e-05
p35pf_single,0.000784023
p35pf_single,8.86653e-07
p35pf_single,0.00013997
p35pf_single,0.000109806
p35pf_single,5.27182e-07
p35pf_single,8.24622e-07
p35pf_single,7.18836e-07
p35pf_single,2.4976e-05
p35pf_single,8.89346e-06
p35pf_single,0.000362262
p35pf_single,7.28337e-06
p35pf_single,1.18057e-05
p35pf_single,6.09021e-06
p35pf_single,3.52917e-07
p35pf_single,9.29278e-05
p35pf_single,1.00427e-06
p35pf_single,1.27501e-06
p35pf_single,2.1978e-05
p35pf_single,1.21971e-06
p35pf_single,8.88913e-06
p35pf_single,5.95777e-07
p35pf_single,3.03266e-06
p35pf_single,3.109e-05
p35pf_single,4.06127e-05
p35pf_single,0.00011736
p35pf_single,4.78796e-06
p35pf_single,4.78506e-06
p35pf_single,0.000393701
