algorithm,df
p35pf_double,8.98529e-14
p35pf_double,3.02114e-13
p35pf_double,2.2747e-13
p35pf_double,3.82754e-14
p35pf_double,1.42428e-15
p35pf_double,9.20162e-14
p35pf_double,2.13026e-14
p35pf_double,8.07081e-14
p35pf_double,3.05985e-12
p35pf_double,6.84308e-14
p35pf_double,5.16566e-10
p35pf_double,1.01854e-12
p35pf_double,2.54367e-13
p35pf_double,7.77726e-15
p35pf_double,4.51661e-13
p35pf_double,6.83699e-14
p35pf_double,9.66153e-14
p35pf_double,1.5119e-14
p35pf_double,1.95316e-13
p35pf_double,1.29711e-12
p35pf_double,5.07367e-13
p35pf_double,2.5693e-13
p35pf_double,6.68825e-13
p35pf_double,6.19176e-14
p35pf_double,3.98082e-11
p35pf_double,2.26261e-14
p35pf_double,1.03358e-11
p35pf_double,2.27234e-14
p35pf_double,1.02516e-12
p35pf_double,2.76669e-13
p35pf_double,1.4636e-10
p35pf_double,3.12319e-13
p35pf_double,3.92204e-14
p35pf_double,2.03914e-12
p35pf_double,4.68539e-13
p35pf_double,2.8385e-14
p35pf_double,4.99757e-14
p35pf_double,6.2205e-14
p35pf_double,1.2391e-13
p35pf_double,2.82233e-13
p35pf_double,6.97216e-13
p35pf_double,1.90543e-13
p35pf_double,2.39332e-13
p35pf_double,1.03078e-12
p35pf_double,3.20629e-13
p35pf_double,1.02069e-13
p35pf_double,1.2238e-13
p35pf_double,6.43457e-15
p35pf_double,7.43978e-15
p35pf_double,1.10156e-12
p35pf_double,7.89044e-13
p35pf_double,1.62477e-11
p35pf_double,1.00731e-12
p35pf_double,3.97433e-13
p35pf_double,1.11468e-13
p35pf_double,8.41094e-14
p35pf_double,1.97371e-13
p35pf_double,7.95368e-14
p35pf_double,2.47308e-13
p35pf_double,1.62592e-13
p35pf_double,7.23172e-14
p35pf_double,5.10035e-14
p35pf_double,2.26621e-13
p35pf_double,9.01499e-13
p35pf_double,3.57832e-13
p35pf_double,3.61352e-14
p35pf_double,5.67176e-13
p35pf_double,1.98448e-13
p35pf_double,8.36305e-13
p35pf_double,8.13238e-14
p35pf_double,2.55305e-13
p35pf_double,5.7264e-14
p35pf_double,1.03644e-12
p35pf_double,4.82363e-14
p35pf_double,3.84466e-13
p35pf_double,2.7501e-14
p35pf_double,3.25251e-13
p35pf_double,8.77699e-14
p35pf_double,2.79132e-14
p35pf_double,2.6492e-13
p35pf_double,3.98709e-13
p35pf_double,1.43045e-13
p35pf_double,2.17392e-13
p35pf_double,4.15732e-13
p35pf_double,7.25358e-14
p35pf_double,1.12138e-13
p35pf_double,9.7152e-16
p35pf_double,1.02849e-13
p35pf_double,1.26891e-13
p35pf_double,1.67221e-14
p35pf_double,1.11124e-12
p35pf_double,1.69766e-14
p35pf_double,5.8729e-13
p35pf_double,4.53378e-13
p35pf_double,1.9929e-15
p35pf_double,6.7188e-13
p35pf_double,1.12738e-12
p35pf_double,1.82168e-13
p35pf_double,5.02816e-13
p35pf_double,4.9892e-13
p35pf_double,6.87522e-13
p35pf_double,7.96356e-13
p35pf_double,5.54983e-12
p35pf_double,1.64369e-13
p35pf_double,1.80183e-15
p35pf_double,2.59284e-14
p35pf_double,4.2084e-12
p35pf_double,4.00217e-11
p35pf_double,3.2974e-13
p35pf_double,1.15478e-14
p35pf_double,3.35231e-13
p35pf_double,8.66593e-14
p35pf_double,1.05971e-13
p35pf_double,9.93346e-14
p35pf_double,1.0814e-13
p35pf_double,4.77572e-13
p35pf_double,5.31686e-14
p35pf_double,5.49907e-15
p35pf_double,6.57337e-14
p35pf_double,2.78622e-14
p35pf_double,3.48403e-14
p35pf_double,2.56048e-14
p35pf_double,8.60346e-15
p35pf_double,2.46931e-15
p35pf_double,5.95763e-06
p35pf_double,2.71069e-13
p35pf_double,9.37692e-13
p35pf_double,1.69894e-13
p35pf_double,5.2193e-14
p35pf_double,2.00587e-14
p35pf_double,1.17181e-14
p35pf_double,5.42439e-13
p35pf_double,1.44602e-13
p35pf_double,2.68062e-13
p35pf_double,6.52988e-14
p35pf_double,1.18515e-13
p35pf_double,4.18777e-13
p35pf_double,1.21988e-13
p35pf_double,8.91108e-15
p35pf_double,2.03011e-13
p35pf_double,1.7404e-13
p35pf_double,5.15291e-13
p35pf_double,1.1957e-13
p35pf_double,3.82508e-13
p35pf_double,2.88917e-15
p35pf_double,3.69644e-14
p35pf_double,8.79952e-13
p35pf_double,6.96683e-15
p35pf_double,1.18107e-09
p35pf_double,9.68349e-13
p35pf_double,9.21401e-14
p35pf_double,1.38218e-14
p35pf_double,7.23482e-13
p35pf_double,2.41027e-12
p35pf_double,4.47653e-14
p35pf_double,1.21476e-12
p35pf_double,2.84803e-13
p35pf_double,1.74195e-15
p35pf_double,1.08065e-14
p35pf_double,4.76129e-13
p35pf_double,3.45876e-14
p35pf_double,2.14917e-13
p35pf_double,2.78774e-13
p35pf_double,1.44582e-13
p35pf_double,4.73962e-12
p35pf_double,5.997e-13
p35pf_double,1.81112e-13
p35pf_double,2.40432e-13
p35pf_double,1.55837e-13
p35pf_double,4.60179e-14
p35pf_double,7.43877e-14
p35pf_double,7.13811e-14
p35pf_double,1.10928e-11
p35pf_double,1.60672e-13
p35pf_double,2.87839e-13
p35pf_double,5.34732e-12
p35pf_double,9.30259e-13
p35pf_double,1.08119e-11
p35pf_double,4.6083e-14
p35pf_double,6.54384e-14
p35pf_double,5.3021e-13
p35pf_double,2.22799e-11
p35pf_double,5.68313e-13
p35pf_double,1.03938e-13
p35pf_double,8.66527e-14
p35pf_double,3.60866e-13
p35pf_double,8.9255e-14
p35pf_double,8.94972e-14
p35pf_double,3.92694e-13
p35pf_double,8.42968e-14
p35pf_double,1.71098e-12
p35pf_double,2.41775e-13
p35pf_double,8.88644e-14
p35pf_double,3.80149e-12
p35pf_double,6.09348e-14
p35pf_double,3.11113e-13
p35pf_double,7.45357e-14
p35pf_double,2.27517e-13
p35pf_double,1.55223e-12
p35pf_double,1.17391e-13
p35pf_double,8.42551e-14
p35pf_double,9.36586e-15
p35pf_double,3.47816e-13
p35pf_double,3.45812e-12
p35pf_double,1.36391e-13
p35pf_double,9.60591e-14
p35pf_double,1.62155e-14
p35pf_double,7.22945e-12
p35pf_double,4.62839e-14
p35pf_double,3.86729e-15
p35pf_double,4.22943e-13
p35pf_double,6.57797e-13
p35pf_double,2.25563e-13
p35pf_double,6.91603e-13
p35pf_double,5.34833e-14
p35pf_double,6.36377e-12
p35pf_double,3.32319e-13
p35pf_double,1.38103e-13
p35pf_double,2.09603e-13
p35pf_double,1.74802e-13
p35pf_double,1.43223e-13
p35pf_double,6.12159e-14
p35pf_double,3.29966e-13
p35pf_double,2.85774e-13
p35pf_double,4.36131e-13
p35pf_double,4.29159e-13
p35pf_double,1.00301e-12
p35pf_double,3.80042e-15
p35pf_double,1.09752e-12
p35pf_double,4.75774e-14
p35pf_double,9.06224e-14
p35pf_double,7.48877e-13
p35pf_double,5.48366e-14
p35pf_double,9.66757e-14
p35pf_double,3.31525e-13
p35pf_double,7.10104e-14
p35pf_double,7.49477e-13
p35pf_double,1.11618e-14
p35pf_double,6.14032e-13
p35pf_double,8.50099e-14
p35pf_double,1.05066e-12
p35pf_double,7.66557e-13
p35pf_double,8.56324e-12
p35pf_double,1.59794e-13
p35pf_double,1.66989e-13
p35pf_double,1.94008e-13
p35pf_double,1.87918e-13
p35pf_double,9.57514e-14
p35pf_double,3.6868e-06
p35pf_double,5.80259e-14
p35pf_double,6.05404e-14
p35pf_double,4.82859e-13
p35pf_double,2.68406e-13
p35pf_double,3.36099e-13
p35pf_double,1.6484e-13
p35pf_double,8.91387e-14
p35pf_double,1.3076e-13
p35pf_double,2.74993e-15
p35pf_double,4.7197e-14
p35pf_double,8.50525e-14
p35pf_double,1.00734e-13
p35pf_double,3.15354e-13
p35pf_double,8.83507e-13
p35pf_double,2.35217e-14
p35pf_double,8.10189e-15
p35pf_double,1.78908e-14
p35pf_double,1.00312e-13
p35pf_double,1.17117e-13
p35pf_double,1.86952e-13
p35pf_double,6.73072e-15
p35pf_double,7.76889e-13
p35pf_double,2.16315e-13
p35pf_double,7.38045e-11
p35pf_double,4.32862e-14
p35pf_double,1.84862e-13
p35pf_double,2.22608e-13
p35pf_double,1.24767e-14
p35pf_double,2.88614e-13
p35pf_double,6.85566e-13
p35pf_double,1.46259e-13
p35pf_double,3.99518e-14
p35pf_double,2.88775e-12
p35pf_double,1.56653e-13
p35pf_double,3.33635e-14
p35pf_double,9.20819e-14
p35pf_double,5.50674e-13
p35pf_double,1.90806e-13
p35pf_double,2.76196e-11
p35pf_double,9.86252e-13
p35pf_double,7.93423e-14
p35pf_double,5.36951e-14
p35pf_double,1.26822e-13
p35pf_double,1.6679e-11
p35pf_double,1.06535e-13
p35pf_double,1.10836e-13
p35pf_double,2.76852e-13
p35pf_double,2.904e-13
p35pf_double,9.63406e-11
p35pf_double,9.0219e-14
p35pf_double,2.88526e-14
p35pf_double,4.31757e-13
p35pf_double,2.41142e-12
p35pf_double,9.68919e-14
p35pf_double,9.00295e-13
p35pf_double,4.52708e-14
p35pf_double,1.38853e-12
p35pf_double,2.32708e-12
p35pf_double,1.10134e-13
p35pf_double,4.52687e-13
p35pf_double,1.26213e-12
p35pf_double,3.50015e-13
p35pf_double,1.06945e-12
p35pf_double,4.10751e-10
p35pf_double,3.53179e-12
p35pf_double,1.05716e-12
p35pf_double,2.615e-13
p35pf_double,4.34602e-14
p35pf_double,8.96062e-13
p35pf_double,4.85773e-13
p35pf_double,1.19511e-10
p35pf_double,1.21915e-12
p35pf_double,5.47684e-14
p35pf_double,2.49836e-11
p35pf_double,4.15082e-13
p35pf_double,7.05452e-13
p35pf_double,3.78631e-14
p35pf_double,6.02252e-13
p35pf_double,1.26173e-13
p35pf_double,5.71955e-12
p35pf_double,6.02833e-14
p35pf_double,2.16721e-13
p35pf_double,6.41894e-14
p35pf_double,3.924e-13
p35pf_double,6.78949e-14
p35pf_double,1.57665e-13
p35pf_double,7.64147e-13
p35pf_double,2.19735e-12
p35pf_double,4.53891e-10
p35pf_double,1.57243e-13
p35pf_double,1.22608e-09
p35pf_double,7.17972e-13
p35pf_double,4.87003e-13
p35pf_double,2.23086e-13
p35pf_double,5.49941e-14
p35pf_double,5.90751e-13
p35pf_double,6.40253e-14
p35pf_double,2.58112e-13
p35pf_double,1.8459e-13
p35pf_double,6.57589e-14
p35pf_double,3.27375e-13
p35pf_double,2.07861e-14
p35pf_double,3.51591e-10
p35pf_double,5.42249e-12
p35pf_double,1.0802e-13
p35pf_double,5.67742e-14
p35pf_double,1.81718e-13
p35pf_double,4.48656e-13
p35pf_double,4.85833e-13
p35pf_double,2.3211e-13
p35pf_double,1.58718e-13
p35pf_double,5.1455e-14
p35pf_double,1.46636e-10
p35pf_double,3.36331e-13
p35pf_double,1.56702e-13
p35pf_double,6.4661e-13
p35pf_double,2.83124e-13
p35pf_double,2.01736e-13
p35pf_double,2.01591e-13
p35pf_double,1.66711e-10
p35pf_double,2.46913e-10
p35pf_double,5.98235e-12
p35pf_double,2.96996e-12
p35pf_double,8.48387e-14
p35pf_double,2.57166e-14
p35pf_double,2.15901e-13
p35pf_double,7.97696e-13
p35pf_double,1.27859e-13
p35pf_double,1.26636e-13
p35pf_double,1.59693e-08
p35pf_double,6.84191e-14
p35pf_double,7.98126e-13
p35pf_double,1.81672e-13
p35pf_double,1.94349e-12
p35pf_double,3.50025e-13
p35pf_double,3.71882e-13
p35pf_double,9.89725e-14
p35pf_double,3.04881e-13
p35pf_double,3.29416e-12
p35pf_double,2.81633e-13
p35pf_double,1.21706e-13
p35pf_double,1.37295e-11
p35pf_double,9.40903e-14
p35pf_double,1.08478e-10
p35pf_double,2.12483e-13
p35pf_double,1.40102e-12
p35pf_double,5.10018e-13
p35pf_double,1.01166e-13
p35pf_double,7.44007e-15
p35pf_double,1.45326e-12
p35pf_double,1.96804e-13
p35pf_double,1.6769e-13
p35pf_double,2.32531e-14
p35pf_double,1.77398e-14
p35pf_double,6.22189e-14
p35pf_double,1.9344e-13
p35pf_double,1.8767e-12
p35pf_double,1.1183e-12
p35pf_double,9.44087e-14
p35pf_double,5.113e-13
p35pf_double,1.70054e-11
p35pf_double,3.97135e-12
p35pf_double,1.03456e-13
p35pf_double,3.51413e-14
p35pf_double,2.48854e-14
p35pf_double,1.01141e-13
p35pf_double,1.74424e-12
p35pf_double,6.08634e-14
p35pf_double,2.13857e-13
p35pf_double,3.37371e-14
p35pf_double,3.91582e-13
p35pf_double,6.58686e-13
p35pf_double,4.2743e-13
p35pf_double,2.19001e-13
p35pf_double,5.24428e-14
p35pf_double,3.91226e-14
p35pf_double,6.46037e-13
p35pf_double,5.20974e-14
p35pf_double,1.76317e-12
p35pf_double,4.10562e-12
p35pf_double,7.58167e-14
p35pf_double,2.88313e-13
p35pf_double,2.49885e-13
p35pf_double,3.06089e-13
p35pf_double,2.42116e-13
p35pf_double,2.13613e-13
p35pf_double,6.86345e-13
p35pf_double,1.86008e-13
p35pf_double,4.41634e-13
p35pf_double,5.9431e-12
p35pf_double,2.73774e-13
p35pf_double,4.31977e-13
p35pf_double,2.36865e-12
p35pf_double,1.17713e-13
p35pf_double,1.90095e-11
p35pf_double,4.73859e-13
p35pf_double,5.11902e-14
p35pf_double,3.9212e-13
p35pf_double,7.84005e-11
p35pf_double,2.01036e-13
p35pf_double,9.38387e-14
p35pf_double,9.26579e-14
p35pf_double,1.59437e-13
p35pf_double,3.5334e-13
p35pf_double,3.47088e-13
p35pf_double,2.9188e-12
p35pf_double,4.6054e-15
p35pf_double,2.55035e-13
p35pf_double,5.15877e-14
p35pf_double,1.34164e-13
p35pf_double,5.99273e-14
p35pf_double,4.69117e-14
p35pf_double,3.01587e-14
p35pf_double,7.5702e-14
p35pf_double,1.80198e-13
p35pf_double,8.55682e-14
p35pf_double,3.18452e-14
p35pf_double,1.83279e-12
p35pf_double,3.85152e-13
p35pf_double,4.2708e-13
p35pf_double,3.50993e-14
p35pf_double,8.61822e-15
p35pf_double,8.19106e-16
p35pf_double,5.05446e-13
p35pf_double,1.01658e-12
p35pf_double,7.08554e-14
p35pf_double,1.52236e-12
p35pf_double,3.91458e-13
p35pf_double,3.82815e-14
p35pf_double,1.19425e-11
p35pf_double,2.51797e-12
p35pf_double,2.39833e-13
p35pf_double,4.59522e-12
p35pf_double,7.09647e-14
p35pf_double,1.16834e-14
p35pf_double,2.62736e-14
p35pf_double,1.48085e-13
p35pf_double,1.54255e-13
p35pf_double,1.86351e-13
p35pf_double,8.83366e-14
p35pf_double,3.28914e-13
p35pf_double,1.25918e-13
p35pf_double,7.85675e-14
p35pf_double,1.388e-13
p35pf_double,1.62313e-13
p35pf_double,3.15921e-14
p35pf_double,7.58966e-14
p35pf_double,2.29916e-12
p35pf_double,6.87163e-13
p35pf_double,3.09286e-13
p35pf_double,1.44668e-12
p35pf_double,4.60636e-14
p35pf_double,2.92601e-14
p35pf_double,3.37544e-13
p35pf_double,4.95868e-13
p35pf_double,5.24469e-14
p35pf_double,5.02719e-14
p35pf_double,3.58368e-14
p35pf_double,2.7431e-13
p35pf_double,1.0541e-13
p35pf_double,8.06932e-13
p35pf_double,2.25878e-13
p35pf_double,1.5709e-13
p35pf_double,9.36263e-13
p35pf_double,5.96016e-12
p35pf_double,4.90158e-14
p35pf_double,2.82618e-13
p35pf_double,9.71767e-14
p35pf_double,4.64566e-14
p35pf_double,8.75589e-13
p35pf_double,2.93404e-13
p35pf_double,7.29626e-13
p35pf_double,1.19918e-13
p35pf_double,1.77736e-12
p35pf_double,6.77292e-14
p35pf_double,1.94313e-13
p35pf_double,8.64863e-13
p35pf_double,3.88322e-14
p35pf_double,8.14961e-13
p35pf_double,1.1511e-14
p35pf_double,2.62871e-13
p35pf_double,1.71762e-14
p35pf_double,4.16381e-13
p35pf_double,1.79473e-13
p35pf_double,6.9151e-13
p35pf_double,8.55928e-14
p35pf_double,3.05762e-15
p35pf_double,2.00999e-14
p35pf_double,3.13681e-13
p35pf_double,9.09248e-13
p35pf_double,3.41554e-14
p35pf_double,3.05742e-14
p35pf_double,1.52033e-13
p35pf_double,2.23367e-15
p35pf_double,1.33266e-14
p35pf_double,9.2215e-11
p35pf_double,2.83682e-12
p35pf_double,1.01736e-13
p35pf_double,7.39234e-13
p35pf_double,3.97585e-12
p35pf_double,1.50047e-13
p35pf_double,6.41332e-13
p35pf_double,6.1758e-14
p35pf_double,2.08528e-14
p35pf_double,7.82564e-12
p35pf_double,5.23365e-14
p35pf_double,2.62256e-13
p35pf_double,6.16454e-14
p35pf_double,4.98872e-12
p35pf_double,5.01157e-13
p35pf_double,9.68941e-13
p35pf_double,3.17971e-12
p35pf_double,2.57052e-13
p35pf_double,4.45918e-13
p35pf_double,5.97126e-13
p35pf_double,1.26894e-10
p35pf_double,5.63823e-13
p35pf_double,3.77602e-13
p35pf_double,1.42787e-13
p35pf_double,1.05161e-13
p35pf_double,7.17971e-15
p35pf_double,7.67331e-14
p35pf_double,3.1469e-09
p35pf_double,5.71283e-13
p35pf_double,2.0259e-11
p35pf_double,3.06124e-13
p35pf_double,1.6374e-12
p35pf_double,1.91485e-11
p35pf_double,3.1453e-13
p35pf_double,4.85839e-14
p35pf_double,2.69927e-11
p35pf_double,4.21444e-13
p35pf_double,6.12839e-14
p35pf_double,1.36521e-13
p35pf_double,1.92607e-12
p35pf_double,1.22088e-13
p35pf_double,1.2197e-13
p35pf_double,1.03977e-12
p35pf_double,1.30804e-13
p35pf_double,2.19662e-14
p35pf_double,1.72513e-11
p35pf_double,1.37191e-12
p35pf_double,3.07243e-13
p35pf_double,8.75077e-11
p35pf_double,2.78452e-14
p35pf_double,3.41269e-12
p35pf_double,1.3507e-13
p35pf_double,1.17645e-13
p35pf_double,6.57625e-14
p35pf_double,1.34617e-13
p35pf_double,1.29903e-12
p35pf_double,6.03378e-14
p35pf_double,5.67872e-13
p35pf_double,8.54658e-14
p35pf_double,1.39101e-13
p35pf_double,3.5194e-14
p35pf_double,3.00511e-14
p35pf_double,4.88586e-13
p35pf_double,8.29725e-14
p35pf_double,3.39848e-15
p35pf_double,1.31355e-13
p35pf_double,2.03691e-11
p35pf_double,3.89358e-14
p35pf_double,1.54161e-14
p35pf_double,7.05076e-14
p35pf_double,1.5889e-12
p35pf_double,1.38826e-13
p35pf_double,6.77899e-12
p35pf_double,9.71823e-14
p35pf_double,5.32667e-14
p35pf_double,2.7344e-13
p35pf_double,3.89445e-13
p35pf_double,2.20418e-13
p35pf_double,3.54592e-13
p35pf_double,3.11343e-13
p35pf_double,3.52715e-14
p35pf_double,6.50455e-13
p35pf_double,1.60572e-13
p35pf_double,1.14745e-12
p35pf_double,1.98938e-13
p35pf_double,2.87255e-14
p35pf_double,3.64787e-13
p35pf_double,3.64593e-13
p35pf_double,2.0143e-13
p35pf_double,2.08529e-13
p35pf_double,1.64106e-13
p35pf_double,5.62893e-14
p35pf_double,1.292e-13
p35pf_double,5.09863e-14
p35pf_double,4.26198e-13
p35pf_double,6.04721e-14
p35pf_double,6.42706e-13
p35pf_double,4.13597e-13
p35pf_double,3.92073e-13
p35pf_double,2.37675e-13
p35pf_double,8.04167e-14
p35pf_double,3.30512e-14
p35pf_double,3.67905e-14
p35pf_double,2.40691e-14
p35pf_double,4.67678e-14
p35pf_double,4.17178e-13
p35pf_double,2.55508e-13
p35pf_double,2.18951e-13
p35pf_double,4.01055e-14
p35pf_double,1.82072e-13
p35pf_double,1.08421e-13
p35pf_double,1.9734e-14
p35pf_double,3.96301e-14
p35pf_double,2.16427e-14
p35pf_double,2.74847e-14
p35pf_double,1.34422e-13
p35pf_double,5.57813e-13
p35pf_double,3.53046e-14
p35pf_double,8.3398e-13
p35pf_double,4.45557e-14
p35pf_double,1.59544e-13
p35pf_double,2.10879e-13
p35pf_double,1.16078e-13
p35pf_double,6.75294e-14
p35pf_double,3.76534e-14
p35pf_double,1.25199e-13
p35pf_double,9.88281e-12
p35pf_double,3.31559e-12
p35pf_double,6.18886e-11
p35pf_double,8.80525e-13
p35pf_double,1.88161e-13
p35pf_double,4.04516e-13
p35pf_double,2.6794e-12
p35pf_double,4.51945e-10
p35pf_double,1.07336e-12
p35pf_double,5.1909e-14
p35pf_double,1.60726e-13
p35pf_double,2.28324e-13
p35pf_double,8.22733e-14
p35pf_double,8.09377e-15
p35pf_double,4.12966e-13
p35pf_double,9.84486e-14
p35pf_double,1.41075e-12
p35pf_double,1.94977e-12
p35pf_double,3.79968e-13
p35pf_double,6.51419e-13
p35pf_double,4.20997e-10
p35pf_double,8.39047e-15
p35pf_double,2.53363e-11
p35pf_double,2.25776e-13
p35pf_double,1.36894e-12
p35pf_double,9.74481e-14
p35pf_double,5.68702e-14
p35pf_double,2.77704e-13
p35pf_double,8.91767e-14
p35pf_double,4.24709e-13
p35pf_double,6.59183e-15
p35pf_double,1.03854e-13
p35pf_double,6.62408e-14
p35pf_double,1.25714e-13
p35pf_double,9.53771e-14
p35pf_double,3.03845e-14
p35pf_double,5.59813e-14
p35pf_double,1.05789e-12
p35pf_double,2.07181e-14
p35pf_double,2.42134e-13
p35pf_double,3.35572e-12
p35pf_double,3.30979e-12
p35pf_double,2.83794e-14
p35pf_double,6.36849e-13
p35pf_double,1.82002e-12
p35pf_double,1.21341e-14
p35pf_double,7.57975e-14
p35pf_double,2.98893e-13
p35pf_double,1.5744e-13
p35pf_double,5.78643e-13
p35pf_double,2.06382e-12
p35pf_double,2.6474e-13
p35pf_double,4.26849e-14
p35pf_double,2.99958e-14
p35pf_double,1.0338e-13
p35pf_double,2.39913e-12
p35pf_double,8.67967e-14
p35pf_double,2.03881e-14
p35pf_double,2.88341e-14
p35pf_double,9.13261e-14
p35pf_double,4.06379e-13
p35pf_double,3.71889e-13
p35pf_double,1.80015e-13
p35pf_double,4.75278e-14
p35pf_double,2.45519e-13
p35pf_double,4.27189e-13
p35pf_double,1.05376e-14
p35pf_double,3.5631e-13
p35pf_double,1.54315e-13
p35pf_double,6.68528e-11
p35pf_double,5.58792e-12
p35pf_double,1.77223e-13
p35pf_double,3.89634e-14
p35pf_double,1.18682e-13
p35pf_double,1.19572e-13
p35pf_double,5.7701e-15
p35pf_double,1.08937e-13
p35pf_double,2.0263e-12
p35pf_double,2.12294e-13
p35pf_double,2.33217e-14
p35pf_double,5.85917e-14
p35pf_double,9.58181e-14
p35pf_double,6.49715e-15
p35pf_double,2.23595e-12
p35pf_double,9.72378e-14
p35pf_double,6.39129e-14
p35pf_double,3.47259e-13
p35pf_double,3.25771e-14
p35pf_double,2.5515e-14
p35pf_double,4.30627e-14
p35pf_double,9.00712e-11
p35pf_double,5.99075e-14
p35pf_double,9.97894e-14
p35pf_double,4.02338e-13
p35pf_double,2.16593e-13
p35pf_double,9.75041e-14
p35pf_double,3.75812e-14
p35pf_double,2.26519e-12
p35pf_double,1.94207e-12
p35pf_double,5.44529e-13
p35pf_double,4.72801e-13
p35pf_double,7.16952e-14
p35pf_double,1.92241e-13
p35pf_double,6.33402e-13
p35pf_double,6.33944e-13
p35pf_double,1.76057e-13
p35pf_double,5.45795e-14
p35pf_double,8.07186e-14
p35pf_double,3.74719e-12
p35pf_double,3.55745e-11
p35pf_double,1.84906e-13
p35pf_double,1.49121e-13
p35pf_double,1.12468e-13
p35pf_double,6.34186e-14
p35pf_double,8.37849e-13
p35pf_double,3.54718e-13
p35pf_double,1.37479e-13
p35pf_double,6.2435e-13
p35pf_double,1.77297e-13
p35pf_double,5.3988e-13
p35pf_double,6.70499e-12
p35pf_double,3.69597e-16
p35pf_double,5.06323e-14
p35pf_double,1.57089e-13
p35pf_double,9.70824e-14
p35pf_double,9.15285e-15
p35pf_double,2.72038e-13
p35pf_double,1.55984e-13
p35pf_double,3.29779e-14
p35pf_double,3.2248e-14
p35pf_double,4.52714e-13
p35pf_double,8.9166e-14
p35pf_double,4.42759e-14
p35pf_double,3.99019e-13
p35pf_double,5.50923e-14
p35pf_double,2.23033e-13
p35pf_double,1.44918e-13
p35pf_double,1.63538e-13
p35pf_double,8.34496e-13
p35pf_double,1.24508e-13
p35pf_double,3.44394e-13
p35pf_double,4.01904e-14
p35pf_double,5.65428e-13
p35pf_double,1.29846e-13
p35pf_double,1.03681e-13
p35pf_double,8.67081e-14
p35pf_double,1.57628e-13
p35pf_double,3.6927e-12
p35pf_double,1.98692e-12
p35pf_double,5.69037e-12
p35pf_double,4.87956e-13
p35pf_double,1.47541e-13
p35pf_double,1.05569e-12
p35pf_double,1.66926e-15
p35pf_double,1.40481e-13
p35pf_double,2.70737e-13
p35pf_double,2.63117e-14
p35pf_double,2.40538e-13
p35pf_double,4.44041e-13
p35pf_double,6.91105e-13
p35pf_double,1.01949e-13
p35pf_double,2.13556e-12
p35pf_double,3.05338e-13
p35pf_double,1.06829e-12
p35pf_double,1.56164e-13
p35pf_double,1.6672e-13
p35pf_double,1.01733e-14
p35pf_double,8.81929e-12
p35pf_double,5.00329e-13
p35pf_double,4.69591e-14
p35pf_double,5.01839e-13
p35pf_double,2.3744e-13
p35pf_double,8.22739e-14
p35pf_double,4.62376e-13
p35pf_double,8.51768e-14
p35pf_double,1.88337e-09
p35pf_double,8.47157e-13
p35pf_double,3.51415e-15
p35pf_double,1.37807e-13
p35pf_double,3.55377e-15
p35pf_double,8.62608e-13
p35pf_double,2.65354e-13
p35pf_double,4.41298e-14
p35pf_double,7.90832e-14
p35pf_double,7.91732e-13
p35pf_double,1.74997e-15
p35pf_double,1.02725e-13
p35pf_double,2.527e-13
p35pf_double,7.14832e-14
p35pf_double,6.40636e-14
p35pf_double,8.97083e-14
p35pf_double,3.3946e-12
p35pf_double,1.12231e-12
p35pf_double,6.28297e-13
p35pf_double,1.49573e-12
p35pf_double,1.81766e-13
p35pf_double,4.66168e-13
p35pf_double,2.39684e-13
p35pf_double,6.67669e-14
p35pf_double,1.60201e-13
p35pf_double,1.69241e-13
p35pf_double,3.01558e-13
p35pf_double,1.01449e-12
p35pf_double,4.34589e-14
p35pf_double,4.55792e-14
