std0.0,std0.5,std1.0,std1.5
2.8821e-15,0.0013471,-1,0.079413
3.0749e-15,0.022652,0.022479,0.089254
1.44e-13,0.1053,-1,0.020542
4.2515e-10,0.030887,0.15967,0.30939
3.8106e-11,-1,0.02781,-1
4.0892e-15,-1,0.0039391,-1
5.4271e-14,0.0077243,0.033432,0.02902
7.6284e-15,0.073719,0.058381,0.023783
1.7192e-13,-1,-1,-1
3.5095e-13,0.015695,0.0047231,0.006214
7.2718e-13,0.0065566,-1,-1
9.1533e-14,0.021894,5.8981,0.022937
6.4531e-14,0.0036597,-1,0.058964
1.4462e-13,-1,0.021541,-1
8.868e-12,-1,0.50558,0.0040473
5.0485e-12,0.004954,-1,0.02232
7.7729e-15,0.052389,0.013663,0.02152
2.1776e-14,0.0035148,0.73254,2.9296
1.1138e-15,0.0021359,0.059071,0.029588
1.1011e-12,13.18,0.024683,0.18122
6.6671e-15,-1,1.0124,-1
1.4075e-14,0.0053876,0.15958,0.0053328
6.2728e-15,0.057077,-1,0.016948
3.8386e-14,0.031398,-1,-1
1.5671e-14,0.16621,0.03287,0.088048
3.1249e-08,0.0061169,-1,-1
8.3375e-07,0.22033,0.027056,-1
8.2558e-15,0.036315,0.017385,-1
4.3451e-12,0.0024288,0.02005,-1
2.1959e-13,0.49701,0.0037447,0.023971
1.1387e-14,-1,-1,0.046833
6.2742e-11,0.011359,-1,-1
9.6275e-15,0.0027597,0.2007,0.19817
4.9413e-12,-1,0.030751,0.030171
9.8117e-14,0.10682,0.026864,0.02401
4.6841e-10,0.015373,0.0084096,0.0018593
7.3126e-15,0.057869,0.0090071,0.088296
8.838e-12,0.0029577,0.040615,-1
2.7766e-14,0.0021901,0.045266,0.12958
1.75e-14,0.025344,0.0082428,0.0012317
1.639e-14,-1,-1,0.27492
2.2555e-11,0.0068735,0.090704,-1
4.0195e-16,0.0047334,0.12164,0.0091212
5.5581e-16,0.36466,-1,0.034419
1.1283e-14,-1,0.021847,0.16584
9.6148e-16,-1,-1,0.13611
8.1796e-15,0.046922,0.016318,-1
7.1014e-16,0.0035665,0.016971,0.13239
3.8717e-14,-1,-1,0.018314
2.297e-15,0.014205,-1,0.012992
3.8657e-13,-1,0.028885,-1
5.2547e-13,0.078083,0.024304,-1
1.1597e-12,0.015531,0.067528,-1
2.6838e-14,0.0092972,0.092879,-1
8.6755e-09,0.091923,-1,0.011343
8.7311e-11,0.0095494,-1,0.070592
2.0875e-13,0.050947,0.74357,-1
4.4769e-12,-1,0.25413,0.018111
2.8491e-14,-1,0.046599,0.017608
2.0257e-07,0.008667,-1,0.46506
2.5907e-14,0.0068289,-1,0.48894
1.4312e-14,-1,-1,0.02434
1.9201e-14,0.010282,0.022895,-1
2.0178e-11,-1,0.032151,-1
1.6417e-14,0.032223,-1,0.003588
9.2266e-15,0.031401,0.054095,-1
7.6761e-15,0.0061301,0.0054791,0.051483
1.808e-13,0.049102,0.090245,0.077469
2.5484e-12,-1,-1,-1
4.1922e-15,-1,0.12049,-1
3.6426e-13,0.018013,0.018513,0.044635
1.5584e-13,-1,0.012193,-1
5.4356e-11,0.0078819,0.019241,0.042918
9.1419e-16,0.019482,-1,0.0072307
9.6316e-14,0.016019,0.033289,0.036144
1.4304e-14,0.034606,-1,-1
2.667e-13,0.022417,-1,0.069919
3.4068e-12,0.0039598,0.018683,0.15353
3.2856e-14,0.0056585,-1,-1
7.4157e-13,0.0020626,0.049686,-1
7.4862e-15,-1,0.025118,0.04804
2.0613e-11,0.014193,0.02897,-1
1.504e-14,0.013305,2.1294,0.0086965
3.9189e-14,0.01243,0.047551,-1
1.6866e-15,0.0044236,0.097115,0.20942
4.4075e-11,0.077011,3.1542e-05,0.079897
4.1112e-14,-1,0.022566,0.063965
7.7805e-15,0.0021805,0.0041771,0.030073
1.0979e-11,0.017572,0.0053233,-1
6.1994e-12,0.010971,0.20153,0.027572
2.9059e-09,-1,0.0094787,-1
5.1198e-13,0.0085185,-1,-1
1.2474e-14,0.0035997,-1,0.23401
5.8879e-16,0.010917,0.031266,0.060405
1.2377e-13,0.0078474,0.027923,0.0050342
9.7327e-11,0.040737,0.070316,0.068251
2.7477e-15,0.0079855,0.42768,0.37625
4.2958e-12,0.0018822,0.41281,-1
3.1241e-14,0.014883,0.00014799,0.072985
6.0007e-14,0.036601,0.48199,0.00075224
1.0194e-13,0.0056318,0.0015287,0.016284
5.0054e-14,0.0029386,0.00069119,0.035422
1.5678e-15,0.011999,-1,-1
5.1844e-14,0.018545,0.21448,0.076125
6.6552e-15,-1,0.010499,0.00024198
1.1381e-15,0.00012556,0.0060603,-1
7.3288e-15,0.0067298,-1,-1
1.8622e-14,0.073376,0.26851,0.071515
5.1947e-11,-1,0.022859,-1
2.4345e-13,0.11493,0.03054,0.027962
1.1023e-14,0.072234,0.044962,0.015059
4.7638e-13,0.0041412,0.022305,0.5137
2.3481e-10,-1,-1,0.00025241
3.5952e-14,0.41342,0.0079813,-1
1.4562e-12,-1,0.01191,0.24184
2.3198e-14,0.0024437,-1,-1
1.8048e-14,-1,0.1017,-1
1.5609e-16,0.0037681,0.017668,0.071245
7.3227e-10,9.0952e-05,-1,0.007189
3.5258e-13,0.0043502,-1,0.0068963
1.0173e-14,0.15064,2.1281,0.026123
1.4369e-14,0.00020704,-1,-1
2.4618e-14,0.024636,0.038713,-1
1.3441e-13,-1,0.02126,0.75935
3.637e-15,-1,0.00042361,0.045824
1.5158e-12,0.0025834,-1,-1
6.4798e-15,0.00025658,0.034545,-1
1.273e-15,0.003767,-1,0.042314
1.9867e-14,0.0037767,0.022687,-1
1.3627e-16,0.030971,0.055993,-1
2.5956e-14,0.031043,0.035468,0.023631
8.6748e-13,0.70272,0.05404,0.099564
1.0343e-12,0.062789,-1,-1
3.2534e-15,0.0081261,0.003777,0.058246
2.444e-14,0.014127,0.032879,0.12169
5.3986e-16,0.067587,0.060719,0.0078527
2.6456e-14,0.20543,-1,-1
3.6467e-13,0.002828,0.023294,0.077573
9.3499e-14,0.037031,0.03881,-1
1.9845e-12,-1,0.030645,-1
5.7169e-15,0.0022712,0.010555,-1
1.1611e-14,0.016428,-1,0.0072926
1.6609e-13,0.10928,0.034307,0.060631
2.5628e-13,-1,0.047474,0.093589
4.6311e-06,0.040554,0.17063,0.028507
3.2485e-14,0.0090557,-1,-1
7.0036e-14,0.061747,0.094054,0.016929
4.4549e-14,0.24736,0.14564,0.010147
3.4551e-13,0.12131,-1,0.11894
6.0637e-16,0.0068254,0.093886,0.4645
4.9047e-14,0.028937,2.3805,0.054679
1.0885e-14,0.059886,-1,-1
2.6038e-12,0.029827,0.027057,0.0064523
4.2236e-13,0.048237,0.042811,-1
2.7205e-12,0.0023959,-1,0.42155
4.8352e-13,0.004448,10.454,0.79031
2.1055e-14,0.080462,-1,-1
1.7114e-15,-1,0.092806,0.022392
4.6091e-14,0.00011136,0.031557,0.00028292
2.5063e-14,0.031089,0.045787,0.065703
7.2373e-13,0.0018816,0.0028208,-1
2.9675e-15,-1,0.013306,-1
5.9251e-14,0.018187,-1,0.20594
1.3225e-14,-1,0.17128,-1
2.246e-11,0.0032317,0.002271,0.02952
5.3779e-13,-1,-1,0.51732
1.401e-13,0.012912,0.16731,-1
5.5304e-12,0.06282,0.11935,0.018547
7.1112e-13,0.0029423,-1,0.058856
3.7286e-12,0.022379,0.085529,0.07108
3.7665e-14,0.0033595,0.26374,0.020008
5.8507e-14,0.0045536,0.030537,0.0077616
1.3924e-15,0.022917,0.0043108,0.030825
1.3438e-15,0.24016,0.021417,0.013229
6.2614e-15,0.00060407,0.060566,-1
7.1834e-15,0.020833,0.018501,0.019524
3.5028e-14,0.014224,0.012626,0.15481
1.2587e-13,0.015405,0.014387,0.0021671
3.878e-13,0.033648,-1,-1
4.3989e-09,0.085302,1.8587e-05,0.19092
1.7027e-14,0.033139,0.0050845,-1
5.3729e-14,0.0047104,0.18825,-1
4.3997e-14,0.016169,0.026602,0.36053
2.4153e-12,0.011747,0.026449,0.01296
1.5134e-09,0.0079276,0.020403,0.17115
1.9618e-13,0.00028909,0.074938,-1
9.7895e-15,0.094242,1.047,-1
3.8402e-11,0.076428,0.02142,-1
9.5664e-13,0.012516,0.38864,0.01426
3.1388e-14,0.017481,0.0092913,0.012076
2.4867e-14,0.009131,0.030083,0.012049
8.4391e-14,0.038053,0.028789,-1
7.7483e-16,-1,0.026745,0.0075161
6.2635e-14,0.014752,0.054092,-1
3.1971e-14,0.22845,0.0086369,0.0047723
2.8297e-13,0.0022081,0.029479,0.0057509
4.3542e-14,0.022494,-1,-1
2.5735e-14,0.00038711,0.11411,0.012784
5.7708e-12,-1,0.0042981,0.070814
2.3548e-07,0.022376,0.045488,-1
2.239e-15,0.018876,0.029306,-1
1.4224e-11,0.065817,0.0026022,27.367
4.8495e-13,0.0071121,0.012536,0.01121
6.5112e-14,0.0041079,0.041793,-1
1.0094e-13,0.068949,0.063469,-1
2.6305e-12,0.0051352,0.031208,-1
3.2509e-11,0.015707,0.20367,0.00049702
7.3703e-15,0.027058,0.002486,0.01776
1.2406e-14,0.0024485,0.19184,-1
1.4541e-13,-1,-1,0.14149
4.4803e-13,-1,0.021591,0.012946
1.678e-12,-1,0.037288,0.041886
1.6584e-15,0.010497,-1,0.016462
7.3479e-12,0.013775,0.13401,-1
7.5853e-14,0.062812,-1,0.027934
2.3708e-14,0.021527,0.02688,-1
1.2323e-09,209.94,0.2724,0.03186
4.8114e-14,0.012828,0.14483,-1
6.1848e-14,0.061407,0.015305,-1
5.9786e-15,0.011043,0.065351,0.13721
7.7952e-14,0.0085282,0.055385,-1
2.3675e-11,0.038753,0.050304,-1
8.3102e-15,-1,0.014149,-1
1.9921e-14,0.014059,0.02716,0.036047
1.1908e-15,-1,0.044667,0.097511
8.0867e-13,0.011077,-1,0.024917
1.3971e-11,0.0012438,0.12015,0.12109
1.2994e-14,0.023589,0.036745,-1
5.4862e-15,0.0031456,0.051207,-1
5.6239e-10,0.0066763,0.014037,-1
1.2184e-13,0.012783,0.022131,0.31621
2.2768e-14,-1,0.023734,-1
1.0426e-13,0.0091356,0.058062,-1
6.0766e-15,0.092451,0.09496,-1
5.2681e-13,0.0026328,0.27724,0.0053661
1.2013e-10,-1,0.023229,-1
8.9144e-16,-1,-1,2.6848
1.2976e-12,-1,0.12204,10.786
2.6419e-12,0.0033129,-1,0.081931
3.6481e-12,0.012366,-1,-1
4.6245e-14,-1,-1,0.011826
3.0691e-11,0.00096291,0.025707,0.0035391
1.0016e-14,0.17383,0.059772,0.22729
2.673e-07,0.019408,0.0274,0.008526
2.4341e-14,0.0012319,-1,-1
2.8313e-13,0.02959,-1,0.054972
4.0467e-13,-1,0.028922,0.010583
2.3018e-13,0.00071816,0.022627,0.035288
5.5213e-14,0.0027302,0.015589,0.0040577
9.3558e-13,-1,0.09285,-1
8.8933e-16,0.04074,-1,-1
1.318e-11,0.0032195,0.075846,-1
2.1115e-14,-1,0.15906,0.011661
2.1592e-14,0.0037707,0.027275,0.0034508
2.9582e-11,0.016532,0.045893,0.091349
2.429e-14,0.011059,0.0050793,-1
5.8936e-14,0.043161,0.040215,0.16589
1.9264e-14,0.0093881,0.029146,-1
1.7833e-14,0.0066028,0.14251,0.80114
3.4658e-15,0.078222,0.0622,0.015581
2.4601e-14,0.014997,-1,0.10184
2.1359e-14,0.11011,0.011812,0.27168
1.1127e-13,-1,0.16006,0.077006
7.4549e-13,0.1627,0.040265,-1
2.9982e-14,0.034173,-1,-1
4.3539e-14,0.016009,0.022092,-1
4.8379e-15,0.0010137,0.01007,0.0045804
3.8426e-14,0.02425,0.047791,0.08074
1.9225e-13,-1,0.074028,0.037784
6.5988e-14,0.0022089,0.015045,0.0057723
2.074e-13,0.020273,0.026229,-1
5.3585e-14,0.0077303,0.071198,0.12509
1.9366e-14,0.0015987,0.04117,0.23778
6.1473e-15,-1,0.022119,-1
1.1567e-14,0.029621,0.040261,0.060285
7.4942e-12,0.0078631,0.43627,0.01309
2.389e-13,0.002549,0.039599,0.021611
1.0924e-14,0.014926,0.0051621,0.0077509
7.8339e-14,0.0049391,0.049253,0.50996
2.1587e-14,-1,-1,0.8087
7.5363e-13,0.085252,0.01292,-1
3.5454e-12,-1,-1,-1
2.9152e-14,-1,-1,-1
1.5751e-12,0.013103,0.010836,-1
7.5287e-13,0.010863,0.0086796,0.30121
7.5376e-16,0.050067,0.036415,0.066254
2.2098e-12,0.0009574,0.10487,0.030386
5.916e-14,0.0033886,0.15752,0.014953
1.4677e-13,0.10883,0.65225,0.0095087
3.0788e-14,0.82431,0.035693,16.525
4.0183e-12,0.00039608,0.07044,4.4004
1.1616e-12,0.004291,-1,-1
1.6182e-15,0.0056032,0.028631,0.95545
1.3329e-12,-1,0.50839,0.086584
4.7645e-14,0.0012,0.071357,-1
9.5847e-15,-1,0.043175,0.034423
2.8976e-12,0.0012637,-1,0.029874
3.8015e-15,0.0015696,0.099317,-1
1.2506e-14,-1,0.021223,0.11429
8.7787e-14,0.016547,0.025116,-1
8.5004e-15,0.17735,-1,0.0058892
5.7489e-14,0.59521,-1,0.006845
8.0343e-15,0.0033126,-1,-1
2.5823e-14,-1,-1,-1
1.4812e-13,0.0034047,0.11108,0.031698
1.8186e-15,0.014378,0.034917,-1
8.2537e-12,0.14917,0.015872,-1
1.9005e-09,-1,-1,0.21303
9.5542e-16,0.004072,0.020428,0.30062
6.3801e-16,0.017748,0.06957,-1
1.1587e-10,-1,0.03001,0.015133
4.1015e-08,0.23474,0.010924,-1
6.493e-13,0.020349,0.020977,0.048379
2.3738e-14,0.0093536,0.029546,-1
7.6247e-11,0.02226,0.18645,-1
5.9822e-14,0.018148,-1,0.081501
9.8434e-15,0.00012347,2.6791,0.098785
2.9956e-11,0.0012943,0.051474,0.024887
1.0456e-13,0.0049602,0.025957,0.014535
6.1118e-15,0.068165,1.3135,-1
2.06e-11,0.0017474,-1,0.042465
3.1385e-13,0.0021339,-1,0.0097224
5.4704e-10,0.030106,0.040823,0.0014848
1.3293e-07,0.039367,0.024834,0.02228
3.3881e-16,0.017251,0.05593,-1
5.1437e-14,0.3843,0.026058,-1
3.8145e-14,0.0099419,0.021335,-1
4.0553e-15,0.020889,0.043784,0.047153
2.5765e-11,0.028973,-1,-1
3.224e-14,0.044124,0.034374,-1
2.6755e-14,0.25167,0.0070716,-1
7.2916e-09,0.075016,0.19062,0.0062078
6.2472e-14,0.032144,0.0060733,-1
1.1169e-12,0.0075512,0.0028509,-1
2.9646e-12,0.026046,0.04492,-1
3.68e-14,0.002571,0.034731,-1
1.5188e-14,-1,0.0054126,-1
6.4087e-15,0.019629,0.51947,0.22496
1.1617e-13,29.829,-1,0.43377
1.8426e-14,0.11072,0.015444,0.0089883
1.0578e-14,0.0064257,0.036201,0.041031
3.8761e-14,0.0017866,0.043955,0.0057545
1.6816e-13,0.0060157,0.083708,0.025744
8.143e-14,0.010148,0.0061238,0.50159
8.5931e-09,0.34764,0.025339,-1
9.81e-14,0.019116,0.033853,-1
1.0937e-12,0.02896,0.057866,0.030776
2.4242e-12,0.12911,0.021023,-1
1.3847e-13,-1,0.0049528,-1
8.122e-09,0.0045584,0.02424,-1
5.2714e-14,0.004682,0.0048295,-1
1.4083e-13,-1,-1,0.0091402
1.2812e-13,0.062116,0.035979,0.038264
1.5016e-13,0.0056618,0.0028758,0.049453
3.9722e-12,-1,0.056418,-1
1.0658e-11,1.6862,0.030616,0.0030732
1.0218e-15,0.053121,0.0096586,0.045843
1.4028e-11,0.096302,0.0048512,0.019113
1.9019e-12,0.0042953,0.024637,-1
1.1721e-14,0.081112,0.41808,0.088693
4.0256e-14,0.023206,0.015826,0.025237
1.2553e-13,0.035007,0.0055665,0.25249
7.4004e-14,0.0071152,-1,-1
2.7332e-13,0.026643,0.044218,-1
1.8799e-14,0.0088202,0.0026188,0.042342
6.3844e-15,0.020042,0.41878,-1
1.5139e-14,0.17955,-1,-1
3.9411e-14,0.0032254,-1,0.045525
1.2264e-14,0.014077,-1,0.13846
2.0802e-13,0.0049122,0.035898,-1
3.066e-14,-1,0.0027308,0.19202
2.921e-13,205.92,0.045938,0.0075058
1.8405e-14,0.051097,0.11757,-1
1.0222e-13,0.012111,0.043296,0.11538
7.7812e-10,0.068394,0.088892,-1
3.719e-15,-1,0.034609,0.013722
7.1101e-12,0.024583,0.10396,0.013454
7.1214e-15,0.0094663,-1,0.24712
7.1456e-14,0.026067,-1,0.063168
1.9669e-13,0.060498,0.016305,3.1059
1.3817e-11,0.0039524,-1,4.0311
2.2802e-12,0.0060552,-1,-1
2.0675e-14,0.019302,-1,0.056124
5.1059e-09,-1,0.01788,-1
3.2231e-14,0.010803,0.046659,0.021526
2.9237e-11,0.080839,0.027338,0.048376
3.2874e-11,0.19435,-1,0.035758
1.8227e-14,0.012,-1,0.014772
1.5173e-13,-1,0.012628,-1
2.2331e-11,0.045674,-1,-1
2.8109e-15,-1,0.034539,-1
3.4191e-12,0.0093323,0.10547,0.0072408
1.3426e-14,-1,-1,0.097056
4.7277e-14,0.063642,-1,0.025953
1.8112e-14,0.0057384,0.028763,-1
3.488e-14,-1,0.089368,0.007604
1.0585e-14,0.042639,0.054474,0.0096732
4.0278e-14,0.012403,0.07767,0.018595
1.9891e-13,-1,0.003159,0.062519
6.8073e-13,0.0010488,0.042207,-1
5.901e-12,0.069273,-1,0.70413
7.5632e-13,0.034092,-1,-1
2.7106e-14,0.0058671,0.003479,0.14724
2.3765e-12,-1,0.031865,0.019097
1.599e-13,0.014248,0.010036,0.050249
1.4411e-14,0.032961,-1,-1
3.5278e-15,0.0025261,0.097636,-1
4.0332e-14,0.01627,0.050852,0.055127
4.655e-12,0.14246,-1,0.0044115
6.9496e-10,0.018454,0.058156,0.079657
1.4289e-14,0.030583,-1,-1
6.8252e-10,0.0019912,0.02931,0.4637
3.4462e-14,0.066685,0.015869,0.008243
1.4733e-14,0.048768,0.0086108,0.012807
1.4147e-15,0.0026184,0.24036,0.015394
2.9932e-14,0.11618,-1,0.039747
1.4015e-13,-1,0.087095,0.072728
9.9688e-14,-1,0.038376,-1
1.5218e-14,0.033402,0.12329,0.13141
5.5202e-14,0.035918,0.047712,0.030481
1.7794e-11,0.0074181,-1,0.047615
1.1245e-13,0.02274,0.03332,0.039455
2.0591e-14,0.057695,0.020463,0.049524
1.9643e-11,-1,0.00071021,0.13084
6.5257e-12,0.010262,0.099899,0.019565
4.1968e-10,0.024211,0.0035223,-1
2.5768e-14,-1,0.12119,0.007065
4.762e-10,-1,0.002379,0.071033
2.6897e-15,0.01857,-1,0.049048
1.1089e-13,0.033367,-1,-1
1.8296e-12,0.0035066,0.045979,0.065834
1.5833e-10,0.013217,0.010743,0.0034096
4.5315e-14,0.030709,0.074428,0.0010489
2.4299e-12,0.11731,0.051378,0.012218
4.9752e-12,0.048873,0.10318,-1
3.3999e-14,0.019879,0.048503,-1
4.8711e-14,-1,0.011188,0.035309
2.8714e-14,0.027469,0.010885,0.11349
1.867e-14,0.037951,0.019294,-1
3.9262e-15,0.10726,-1,-1
1.593e-08,0.1053,-1,0.029078
2.4401e-13,0.067485,0.036094,0.013263
3.8926e-15,0.23689,-1,0.41356
2.6052e-12,0.072999,-1,0.16731
1.337e-13,0.011197,0.038792,0.055069
9.2557e-15,0.030928,0.0025347,0.055106
5.3035e-12,0.0015353,0.019045,-1
1.6673e-14,-1,0.00061607,-1
2.7838e-12,0.028245,0.56642,0.064545
3.4989e-09,0.038448,0.020184,0.13819
4.2721e-15,-1,0.00040882,0.015337
7.6612e-15,0.011068,-1,1.1986
8.7342e-15,0.0013291,0.027952,0.56445
3.1584e-14,0.0052051,0.030089,-1
3.6281e-13,0.00098036,0.027846,93.687
3.575e-08,0.10114,-1,0.013273
8.3911e-13,0.040729,-1,0.0078925
9.7667e-14,1.3088,0.19202,0.0046029
3.0536e-14,0.10751,0.057981,0.0017627
5.9794e-14,-1,0.0142,0.010543
2.9107e-15,0.0086514,-1,0.087502
4.937e-14,0.052255,-1,0.96494
1.3834e-12,0.021509,0.054095,-1
5.0751e-10,0.00066658,-1,0.10532
1.8205e-14,0.0805,0.01713,-1
9.1119e-06,0.014809,0.011367,0.048817
6.1564e-13,-1,0.02972,-1
9.1298e-13,-1,0.014276,-1
1.8773e-14,-1,0.0049378,0.019582
1.6513e-14,0.047172,0.18263,0.024444
1.5326e-14,-1,-1,0.0061646
1.4951e-09,-1,0.0085756,0.027452
1.3915e-14,0.045404,-1,-1
5.3638e-15,0.0071233,0.074536,-1
1.2179e-13,0.00855,0.014299,0.062318
1.7878e-13,0.0098701,-1,0.042991
2.047e-12,-1,0.043283,-1
2.3155e-14,0.082045,-1,-1
7.4308e-13,-1,0.036961,0.078682
1.9399e-10,0.0071688,0.17117,0.14991
2.3482e-09,0.099331,0.038576,-1
2.1742e-15,0.073951,0.0068056,0.14773
3.3802e-14,0.027875,0.11402,-1
1.4219e-14,-1,-1,0.018682
2.591e-14,0.0025922,0.03102,0.084959
6.5636e-15,-1,0.0026617,-1
2.2235e-15,0.0080688,-1,-1
3.6757e-13,0.004168,-1,0.042887
9.1041e-09,0.38162,0.20812,-1
4.691e-14,0.05104,0.023694,-1
1.2169e-14,-1,0.020669,0.066223
6.003e-16,0.021883,-1,0.014246
2.5449e-13,0.0082172,0.025568,0.0015431
1.0722e-07,-1,0.501,0.0087744
2.7531e-10,0.0037508,-1,0.00026302
6.3883e-14,0.011277,-1,0.022949
4.642e-14,-1,-1,0.016266
1.498e-14,0.12273,0.00083282,0.059098
2.3542e-10,-1,0.0015061,49.795
8.7617e-15,0.021725,0.26061,0.0048326
5.2839e-09,0.0036044,0.023532,0.012577
1.4974e-10,0.007205,0.095575,0.31137
4.5522e-15,0.037644,0.0094298,-1
6.6089e-15,0.010171,0.048025,0.043624
2.0329e-06,0.0070604,-1,0.062135
1.548e-13,-1,0.02386,-1
1.5787e-13,-1,0.073682,-1
1.5063e-13,0.015025,0.12469,0.074181
9.3516e-16,0.0055249,0.099891,0.011249
2.7254e-14,0.0031099,0.015284,0.0083893
7.174e-13,6.0818e-05,0.12587,-1
2.7053e-14,0.0024928,0.0079767,0.10758
1.6552e-14,0.056327,0.031566,-1
7.4261e-15,0.020755,0.06244,0.018842
2.4009e-15,0.098101,-1,-1
0.010039,0.02123,-1,-1
9.0839e-13,0.0019875,0.039281,0.25768
2.5319e-10,0.39417,-1,0.009594
6.5715e-13,-1,-1,-1
7.5287e-14,0.094135,0.058895,0.027887
1.2346e-12,0.035592,-1,0.014848
4.3964e-12,0.021978,-1,0.066204
3.9682e-15,0.030905,0.043818,0.0026642
9.3562e-15,0.0034117,-1,0.01261
1.4104e-14,0.01269,0.025889,0.0049679
1.2229e-15,0.069235,-1,0.18136
9.3894e-13,0.0073022,2.7108,0.024363
4.8034e-13,0.0083908,0.19755,-1
3.7208e-14,0.061357,0.011865,-1
1.7067e-13,0.001706,-1,0.0047769
1.9014e-11,0.024404,-1,-1
4.2017e-14,0.0054642,0.20672,-1
3.7375e-16,0.064739,-1,-1
1.0951e-10,0.020692,0.008856,0.10766
2.7436e-15,0.050505,-1,0.14355
9.8135e-13,0.0049847,0.0052034,0.011701
4.1737e-14,0.00062268,0.016631,-1
6.875e-14,0.067832,0.015184,0.050991
3.5463e-15,-1,0.060504,0.032838
2.4365e-13,0.0085733,3.7693,-1
7.3625e-14,-1,-1,70.786
1.1376e-10,0.099757,0.029599,-1
4.1996e-11,0.041228,0.16742,3.4339
3.7541e-11,0.023026,0.14312,0.070065
2.1121e-14,0.014239,0.051937,0.73376
3.6505e-15,0.00033434,0.63656,21.723
1.228e-08,0.0018352,0.024087,-1
3.186e-15,0.0063896,0.019037,0.064608
1.0617e-14,0.026933,0.02372,-1
8.5398e-13,-1,0.072729,0.0174
2.7544e-12,0.0368,0.38206,0.026902
3.3598e-09,0.013719,-1,0.29827
6.934e-14,0.040567,0.0029668,0.15935
2.2902e-15,0.014012,0.0096098,-1
8.7328e-08,0.0062862,0.02938,-1
4.3703e-12,0.034505,0.087006,0.044132
5.4186e-14,0.01725,-1,0.028263
6.3085e-13,0.0071197,-1,2.1463
1.3982e-14,-1,0.094585,-1
2.6221e-15,0.017084,-1,0.03223
1.8188e-13,0.045083,-1,0.011164
1.4571e-14,0.062655,0.011238,0.046726
3.0802e-12,0.17704,0.024555,-1
1.4021e-14,0.0091714,0.0066046,0.095857
1.9876e-13,0.0054399,0.092551,0.023699
8.1984e-14,0.072199,0.025779,0.012509
8.9336e-15,0.0021786,0.0057182,0.0018102
7.607e-11,-1,0.01196,-1
3.2193e-11,0.1815,0.099145,0.17065
9.7853e-11,0.054795,0.041235,-1
1.0729e-10,0.012103,0.0029901,0.022945
3.3262e-14,0.00011323,0.059626,-1
8.124e-16,0.07671,-1,0.014077
1.1011e-11,0.022489,-1,0.01717
1.0566e-14,0.0075842,0.054396,0.11318
4.0629e-15,0.0081375,0.0089461,-1
2.0589e-15,0.034471,-1,-1
8.2342e-13,0.010804,0.095555,-1
1.0298e-14,0.026412,-1,0.044006
4.5753e-15,0.0068061,0.014918,0.056053
1.3108e-13,0.003705,-1,-1
6.1597e-15,0.0091104,0.013735,0.039883
3.3201e-14,-1,0.016196,-1
1.1663e-11,-1,0.013775,2.4119
7.966e-15,0.1149,0.0027367,0.11726
9.7624e-14,0.0070934,0.0077526,0.015849
5.1092e-13,0.34606,-1,0.034863
2.5808e-11,0.0029454,-1,-1
3.3641e-14,-1,0.021431,0.027454
2.9118e-11,0.0022583,0.035547,-1
2.2694e-13,0.010026,0.035007,0.041335
1.8906e-12,0.011205,-1,-1
2.3988e-13,0.059041,0.0044908,-1
1.9069e-11,0.0043757,-1,0.079135
1.4267e-14,0.017617,0.96787,-1
4.8849e-14,0.0087799,-1,0.031269
2.2836e-14,0.0059336,13.458,0.50097
1.1086e-14,0.02584,-1,0.0261
1.0583e-13,0.00099533,0.011987,-1
2.2508e-13,0.030921,-1,0.46429
1.0828e-14,0.014157,0.11842,0.029489
4.1462e-15,0.028717,-1,-1
7.7733e-13,0.0020073,0.040253,0.04282
1.704e-13,0.0089758,0.069784,0.028709
5.9165e-12,0.10545,0.081884,-1
2.7967e-14,0.0038604,-1,-1
1.0423e-12,0.086028,0.041139,-1
1.3942e-08,0.014083,0.2662,-1
6.3803e-15,0.0049421,0.091142,0.024411
4.7885e-14,0.010384,1.4805,0.01395
8.8635e-15,0.025495,0.60466,0.032162
7.6109e-15,0.00032422,0.095875,0.033185
3.5648e-14,0.053941,0.4733,0.010933
4.5014e-13,-1,0.026329,0.033883
1.1559e-12,0.0070962,0.057302,0.012339
3.1798e-11,0.007353,0.012354,0.020324
6.1474e-15,0.012281,-1,0.26737
3.9447e-09,0.0051527,0.0041345,0.022506
2.6209e-10,0.036076,0.0082119,0.089483
7.3398e-15,0.0066616,0.41458,0.015828
1.2014e-09,0.084497,0.24041,0.021235
1.1682e-08,0.0062476,0.11093,-1
1.9125e-14,0.0015577,0.022222,0.045175
4.1679e-16,0.03006,-1,-1
1.5084e-11,0.044411,0.16016,0.04244
1.8811e-14,-1,0.0061964,0.0071047
7.5947e-13,0.0040285,0.30594,0.0003961
7.8997e-15,0.018916,0.56425,0.04044
7.046e-15,-1,0.0020049,-1
2.283e-14,-1,0.0029154,0.056479
5.8335e-13,0.083475,0.052103,-1
9.1834e-10,6.2386,-1,0.63717
1.5703e-13,-1,0.2917,0.086974
1.6377e-13,0.013878,-1,0.020629
3.9163e-12,0.015594,-1,0.0098239
3.1015e-14,0.018299,0.0056146,0.059565
7.549e-15,-1,0.030739,0.035966
4.2579e-14,0.1583,0.29011,0.010956
1.6823e-14,0.010116,0.0010606,-1
1.6624e-13,0.067,-1,0.055435
1.1483e-14,0.0033,-1,0.00067153
